,Identifying num,url,claimDate,claimYear,claimant,claimant_canonical_name,Local/State/National,Current Role,Aspiring Role,State,City,languageCode,publisher.name,publisher.site,text,title,reviewDate,claimant_party,textualRating,ratingsimp,T/F RQ1,is_politician_strict,Fear,Self/Personal Record,Opponent/Opponent's Record,Legislation,National and State Macroeconomic Issues,Economic Well-Being and Domestic Commerce,Labor and Employment,Foreign Trade,Taxes,"Civil Rights, Minority Issues, and Civil Liberties",Immigration and Refugee Issues,LGBTQ,Race,Religion,Women,Health (non-care),Social Welfare,Education,Abortion,Healthcare,Government Operations,Defense/Military,International_affairs and Foreign Aid,Voting/Elections,Agriculture,Environment,Energy,Transportation,Community Development and Housing,Technology Science Space,Media and Communications,Law and Crime and Policing,Terrorism,Guns,History,Record/Candidate Biography/ Campaigns and Personal Behavior
,1020,http://www.politifact.com/factchecks/2016/nov/18/reince-priebus/reince-priebus-says-trump-congress-have-similar-im/,2016-11-14,2016,Reince Priebus,Reince Priebus,,,,,,en,PolitiFact,politifact.com,President-elect Trump's immigration policies are very similar to policies that are sitting right in the Senate and the House today to temporarily suspend immigration from countries that harbor terrorism; to temporarily suspend immigration from Syria until we get better vetting.',Reince Priebus says Trump; Congress have similar immigration policies,2016-11-18 18:20:04,Republican,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1419,http://www.politifact.com/factchecks/2016/nov/17/rand-paul/rand-paul-says-john-bolton-still-thinks-iraq-war-w/,2016-11-14,2016,Rand Paul,Rand Paul,,,,,,en,PolitiFact,politifact.com,Says John Bolton supported the Iraq War and said last year that 'I still think the decision to overthrow Saddam was correct.',Rand Paul says John Bolton still thinks Iraq War was right decision,2016-11-17 22:21:43,Republican,TRUE,6 True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1564,http://www.politifact.com/factchecks/2016/nov/18/howard-dean/one-ex-presidential-candidates-attack-another-scot/,2016-11-15,2016,Howard Dean,Howard Dean,,,,,,en,PolitiFact,politifact.com,Says Scott Walker left college 'under an ethical cloud for having tried to fix' the election for student body president.,One ex-presidential candidate's attack on another: Scott Walker left school under 'ethical cloud'?,2016-11-18 14:29:25,Democratic,FALSE,2 False,False(ish),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
,494,http://www.politifact.com/factchecks/2016/dec/16/andrew-cuomo/most-taxes-are-lower-cuomo-was-elected/,2016-11-16,2016,Andrew Cuomo,Andrew Cuomo,State,Governor,,NY,,en,PolitiFact,politifact.com,http://www.politifact.com/new-york/statements/2016/dec/16/andrew-cuomo/most-taxes-are-lower-cuomo-was-elected/,Most taxes are lower since Cuomo was elected,2016-12-16 21:34:39,Democratic,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1280,http://www.politifact.com/factchecks/2016/nov/22/bill-nelson/bill-nelson-says-donald-trump-intends-expand-oil-d/,2016-11-16,2016,Bill Nelson,Bill Nelson,,,,,,en,PolitiFact,politifact.com,Says Donald Trump said he intends 'to open up additional areas off the coast to oil drilling' during the campaign.,Bill Nelson says Donald Trump intends to expand oil drilling,2016-11-22 17:14:39,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1790,http://www.politifact.com/factchecks/2016/nov/28/javier-m-gonzales/santa-fe-mayor-defends-sanctuary-cities-says-studi/,2016-11-16,2016,Javier M. Gonzales,Javier Gonzales,,,,,,en,PolitiFact,politifact.com,Study after study have shown that sanctuary cities do not lead to an increase in crime because of the presence of people that are undocumented.',Santa Fe mayor defends sanctuary cities; says studies don't show increase in crime,2016-11-28 18:57:24,Democratic,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2332,http://www.politifact.com/factchecks/2016/dec/02/andrew-cuomo/cuomo-spending-increases/,2016-11-16,2016,Andrew Cuomo,Andrew Cuomo,State,Governor,,NY,,en,PolitiFact,politifact.com,We spend less than 2 percent more every year. That is the lowest increase in spending since they have been keeping numbers.',Rate of spending increases smaller under Cuomo,2016-12-02 22:40:03,Democratic,TRUE,6 True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,219,http://www.politifact.com/factchecks/2016/dec/02/sean-duffy/donald-trump-backer-sean-duffy-links-attacks-polic/,2016-11-17,2016,Sean Duffy,Sean Duffy,,,,,,en,PolitiFact,politifact.com,Black Lives Matter; who are attacking law enforcement officers' -- Barack Obama 'had them to the White House.',Donald Trump backer Sean Duffy links attacks on police to Black Lives Matter visit with Barack Obama,2016-12-02 21:17:25,Republican,Mostly False,3 Mostly False,False(ish),TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
,933,http://www.politifact.com/factchecks/2016/dec/01/bill-de-blasio/new-york-city-mayor-says-president-cant-defund-san/,2016-11-18,2016,Bill de Blasio,Bill de Blasio,State,Mayor,,NY,New York City,en,PolitiFact,politifact.com,On Donald Trump’s plan to cut federal funding to sanctuary cities; 'because of a decision by the Supreme Court; no president's in a position to cut off funding across the board. It has to be very specific to the matter at hand.',New York City mayor says president can't defund sanctuary cities 'across the board',2016-12-01 15:51:47,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1264,http://www.politifact.com/factchecks/2016/dec/09/gwen-moore/us-rep-gwen-moore-d-milwaukee-says-donald-trump-th/,2016-11-18,2016,Gwen Moore,Gwen Moore,,,,,,en,PolitiFact,politifact.com,Says Donald Trump 'thinks stop-and-frisk is fine.',US Rep. Gwen Moore says Donald Trump 'thinks stop-and-frisk is fine',2016-12-09 16:53:30,Democratic,TRUE,6 True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1647,http://www.politifact.com/factchecks/2017/jan/31/john-cornyn/texans-led-john-cornyn-claim-obama-administration-/,2016-11-22,2016,John Cornyn,John Cornyn,,,,,,en,PolitiFact,politifact.com,Says the Department of Homeland Security didn't request any hours of aerial surveillance for the U.S.-Mexico border from the Department of Defense for 2017.,John Cornyn joins Texans saying Obama administration didn't request border surveillance from air,2017-01-31 22:00:16,Republican,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
,1159,http://www.politifact.com/factchecks/2016/dec/07/sid-miller/sid-miller-posts-manipulated-photo-the-rock-facebo/,2016-11-27,2016,Sid Miller,Sid Miller (politician),,,,,,en,PolitiFact,politifact.com,Says actor Dwayne 'The Rock' Johnson wore a T-shirt stating: 'We Stand for the flag; we kneel for the fallen.',Sid Miller posts manipulated photo of 'The Rock' wearing a pro-flag T-shirt,2016-12-07 20:17:51,Republican,FALSE,2 False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,618,http://www.politifact.com/factchecks/2016/nov/29/ted-cruz/ted-cruz-says-political-arrests-cuba-have-increase/,2016-11-27,2016,Ted Cruz,Ted Cruz,,,,,,en,PolitiFact,politifact.com,In 2015 roughly 10;000 political arrests occurred in Cuba. That is five times as many as occurred in 2010; when there were only about 2;000.',Ted Cruz says political arrests in Cuba have increased,2016-11-29 17:16:49,Republican,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,644,http://www.politifact.com/factchecks/2016/dec/16/kirk-watson/kirk-watson-says-average-austin-homeowner-pays-130/,2016-11-29,2016,Kirk Watson,Kirk Watson,,,,,,en,PolitiFact,politifact.com,In Austin; Texas; the average homeowner is paying about $1;300 to $1;400 just for recapture;' meaning funds spent in non-Austin school districts.,Kirk Watson says average Austin homeowner pays $1;300 to $1;400 that goes to other school districts,2016-12-16 23:31:54,Democratic,TRUE,6 True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,912,http://www.politifact.com/factchecks/2016/dec/05/rick-scott/rick-scott-misleads-about-inventors-obamacare-igno/,2016-11-30,2016,Rick Scott,Rick Scott,,,,,,en,PolitiFact,politifact.com,Obamacare 'was invented by liberal academic theorists.',Rick Scott misleads about the inventors of Obamacare by ignoring Republicans' roles,2016-12-05 15:12:45,Republican,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,2337,http://www.politifact.com/factchecks/2016/dec/05/terry-mcauliffe/mcauliffe-wrongly-likens-virginia-bill-north-carol/,2016-11-30,2016,Terry McAuliffe,Terry McAuliffe,,,,,,en,PolitiFact,politifact.com,We would be just like North Carolina with HB2-like (transgender bathroom) legislation. It actually passed our chamber and I vetoed it.',McAuliffe wrongly links vetoed Virginia bill to North Carolina's bathroom law,2016-12-05 16:56:16,Democratic,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
,2420,http://www.politifact.com/factchecks/2016/dec/09/sean-duffy/wisconsin-presidential-election-recount-only-dane-/,2016-12-01,2016,Sean Duffy,Sean Duffy,,,,,,en,PolitiFact,politifact.com,Wisconsin has only one county; Dane; 'that's hand counting the votes' in the 2016 presidential recount.,In the Wisconsin presidential election recount; is only Dane County doing the recount by hand?,2016-12-09 23:26:35,Republican,Pants on Fire,1 Pants On Fire,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,436,http://www.politifact.com/factchecks/2016/dec/15/jeanne-ives/illinois-energy-debate-ives-german-anecdote-mostly/,2016-12-01,2016,Jeanne Ives,Jeanne Ives,,,,,,en,PolitiFact,politifact.com,Germany managed to increase its use of renewables and its output of carbon dioxide at the same time — because it resorted to cheap coal to keep the lights on at a price its people could afford.',In Illinois energy debate; Ives' German anecdote is Mostly True,2016-12-16 3:21:21,Republican,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,834,http://www.politifact.com/factchecks/2016/dec/12/rick-scott/rick-scott-says-federal-government-has-shortchange/,2016-12-02,2016,Rick Scott,Rick Scott,,,,,,en,PolitiFact,politifact.com,More than two months ago President Barack Obama signed a bill for more than $1 billion in Zika funding; but 'the federal government has still only committed $7 million' to help Florida.,Rick Scott says federal government has shortchanged Florida on Zika money,2016-12-12 21:32:38,Republican,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1271,http://www.politifact.com/factchecks/2016/dec/04/mike-pence/mike-pence-says-donald-trump-won-most-counties-rep/,2016-12-04,2016,Mike Pence,Mike Pence,,,,,,en,PolitiFact,politifact.com,Says Donald Trump 'won more counties than any candidate on our side since Ronald Reagan.',Mike Pence says Donald Trump won most counties by a Republican since Ronald Reagan,2016-12-05 20:57:47,Republican,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,693,http://www.politifact.com/factchecks/2017/jan/19/mark-pocan/pocan-wrongly-claims-last-decade-73-new-jobs-wisco/,2016-12-08,2016,Mark Pocan,Mark Pocan,,,,,,en,PolitiFact,politifact.com,In the last decade; 73% of new jobs (in Wisconsin) have come from Madison.',Pocan wrongly claims 'in the last decade; 73% of new jobs' in Wisconsin 'have come from Madison',2017-01-19 16:44:16,Democratic,FALSE,2 False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,246,http://www.politifact.com/factchecks/2016/dec/15/antonio-villaraigosa/villaraigosa-claims-california-oregon-washington-p/,2016-12-08,2016,Antonio Villaraigosa,Antonio Villaraigosa,National,Former mayor ,Governor,CA,Los Angeles,en,PolitiFact,politifact.com,California is once again the sixth-largest economy in the world. If you add the GDP’s of Washington and Oregon; California would surpass the United Kingdom to become the fifth-largest economy in the world.',Would trio of West Coast states be '5th largest economy' on planet?,2016-12-15 18:13:22,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1474,http://www.politifact.com/factchecks/2017/jan/27/duane-hall/raise-age-could-juvenile-justice-reform-save-north/,2016-12-09,2016,Duane Hall,Duane Hall,,,,,,en,PolitiFact,politifact.com,Says North Carolina could save 'literally tens of millions of dollars' if it stopped prosecuting 16-year-olds as adults.,Raise The Age: Could juvenile justice reform save North Carolina millions?,2017-01-27 23:13:53,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2435,http://www.politifact.com/factchecks/2016/feb/05/ted-strickland/job-losses-under-nafta-ohio-murky/,2016-12-10,2016,Ted Strickland,Ted Strickland,,,,,,en,PolitiFact,politifact.com,With 320;000 net Ohio manufacturing jobs lost; (Sen. Rob) Portman calls NAFTA a ‘proven success’.',Job losses under NAFTA in Ohio murky,2016-10-13 21:13:56,Democratic,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
,1764,http://www.politifact.com/factchecks/2017/jan/17/sam-johnson/sam-johnson-airs-half-true-claim-social-security-g/,2016-12-10,2016,Sam Johnson,Sam Johnson,,,,,,en,PolitiFact,politifact.com,Social Security is in trouble (it’s going bankrupt by 2034).',Sam Johnson airs Half True claim that Social Security is 'going bankrupt by 2034',2017-01-18 0:09:23,Republican,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2126,http://www.politifact.com/factchecks/2016/dec/11/reince-priebus/priebus-falsely-claims-no-conclusive-report-whethe/,2016-12-11,2016,Reince Priebus,Reince Priebus,,,,,,en,PolitiFact,politifact.com,There's been no conclusive or specific report to say' Russia was trying to muddy the election.,Reince Priebus falsely claims no conclusive report whether Russia tried to influence election,2016-12-12 2:39:17,Republican,FALSE,2 False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,380,http://www.politifact.com/factchecks/2016/dec/30/chris-collins/tillerson-could-keep-financial-holdings-secretary-/,2016-12-13,2016,Chris Collins,Chris Collins (New York politician),,,,,,en,PolitiFact,politifact.com,ExxonMobil CEO Rex Tillerson 'will have to divest his holdings; that’s a requirement' to serve as Secretary of State.,Tillerson could keep financial holdings as secretary of state,2016-12-30 17:36:21,Republican,FALSE,2 False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
,1173,http://www.politifact.com/factchecks/2016/dec/22/greg-abbott/false-greg-abbotts-claim-arms-treaty-could-give-un/,2016-12-13,2016,Greg Abbott,Greg Abbott,,,,,,en,PolitiFact,politifact.com,Says an arms control treaty supported by Barack Obama 'could give the U.N. some authority to regulate guns.',False: Greg Abbott's claim that arms treaty could give UN authority to police guns,2016-12-22 21:46:09,Republican,FALSE,2 False,False(ish),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
,331,http://www.politifact.com/factchecks/2017/jan/06/nicholas-langworthy/trump-performed-best-erie-county-reagan/,2016-12-14,2016,Nick Langworthy,Nick Langworthy,,,,,,en,PolitiFact,politifact.com,Donald Trump performed better than any presidential nominee since Gerald Ford.',Trump performed best in Erie County since Reagan,2017-01-06 13:38:22,Republican,FALSE,2 False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
,245,http://www.politifact.com/factchecks/2016/dec/19/jerry-brown/are-jobs-california-growing-hell-lot-faster-texas/,2016-12-14,2016,Jerry Brown,Jerry Brown,,,,,,en,PolitiFact,politifact.com,California is growing a hell of a lot faster than Texas.',Is California's economy 'growing a hell of a lot faster' than Texas?,2016-12-19 21:40:54,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1755,http://www.politifact.com/factchecks/2016/dec/27/jackie-speier/examining-claim-7-children-day-die-gun-violence/,2016-12-14,2016,Jackie Speier,Jackie Speier,,,,,,en,PolitiFact,politifact.com,Since the Sandy Hook tragedy; more than seven children PER DAY have died from gun violence.',Do seven children per day die from guns?,2016-12-27 18:08:32,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,975,http://www.politifact.com/factchecks/2016/dec/28/lloyd-doggett/lloyd-doggett-says-federal-law-universities-dont-c/,2016-12-15,2016,Lloyd Doggett,Lloyd Doggett,,,,,,en,PolitiFact,politifact.com,Our university campuses by federal law do not check the immigration status of their students just as our public schools don’t.',Lloyd Doggett says by federal law; universities don't check immigration status of students,2016-12-28 17:34:19,Democratic,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,1287,http://www.politifact.com/factchecks/2016/dec/30/mark-pocan/do-17-picks-donald-trumps-cabinet-have-higher-net-/,2016-12-16,2016,Mark Pocan,Mark Pocan,,,,,,en,PolitiFact,politifact.com,Says Donald Trump's first 17 Cabinet appointments 'have a net worth of more than a third of America.',Do 17 picks for Donald Trump's Cabinet have a higher net worth than one-third of Americans?,2016-12-30 19:31:08,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,938,http://www.politifact.com/factchecks/2016/dec/18/john-podesta/its-true-wikileaks-dumped-podesta-emails-hour-afte/,2016-12-18,2016,John Podesta,John Podesta,,,,,,en,PolitiFact,politifact.com,On Oct. 7; the Access Hollywood tape comes out. One hour later; WikiLeaks starts dropping my emails.',It's True: WikiLeaks dumped Podesta emails hour after Trump video surfaced,2016-12-18 18:43:53,Democratic,TRUE,6 True,True)ish,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2237,http://www.politifact.com/factchecks/2016/dec/28/jeff-brandes/florida-no-permit-needed-driverless-cars-florida-s/,2016-12-22,2016,Jeff Brandes,Jeff Brandes,,,,,,en,PolitiFact,politifact.com,Unlike California; we in Florida welcome driverless cars - no permit required.',In Florida; no permit needed for driverless cars; Florida senator says,2016-12-28 20:25:32,Republican,TRUE,6 True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2274,http://www.politifact.com/factchecks/2017/jan/06/scott-walker/federal-government-doesnt-give-information-syrian-/,2016-12-23,2016,Scott Walker,Scott Walker (politician),,,,,,en,PolitiFact,politifact.com,We don't get any of that information' from the federal government on who refugees are; where they come from and how long they are likely to stay.,Federal government doesn't give information on Syrian refugees who come to Wisconsin?,2017-01-06 16:55:35,Republican,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
